# SSG Issues Database
# id	file_path	category	status	severity	description	last_updated	source
ISS-293	ssg-sass/src/main/scala/ssg/sass/functions/ColorFunctions.scala	logic	open	minor	colorFromChannelsModern HSL missing _checkPercent deprecation warnings - original lines 1854-1855 call _checkPercent for saturation/lightness to emit deprecation warnings for non-% units	2026-04-11	manual
ISS-294	ssg-sass/src/main/scala/ssg/sass/functions/ColorFunctions.scala	logic	resolved	minor	channelFromValueModern angle channels not normalized to 0-360 - original line 1948 uses 'value.coerceValueToUnit(deg) % 360' but ported line 455 does not apply modulo	2026-04-11	manual
ISS-295	ssg-sass/src/main/scala/ssg/sass/functions/ColorFunctions.scala	logic	open	minor	forcePercent differs from original - original _forcePercent lines 1913-1917 converts any non-% unit to % by creating SassNumber(value, '%') but ported version lines 478-482 keeps non-% units as-is	2026-04-11	manual
ISS-296	ssg-sass/src/main/scala/ssg/sass/functions/ColorFunctions.scala	logic	open	minor	angleValue missing deprecation warning - original _angleValue lines 1459-1467 emits Deprecation.functionUnits warning for non-angle units but ported version lines 1440-1442 silently accepts	2026-04-11	manual
ISS-297	ssg-sass/src/main/scala/ssg/sass/functions/ColorFunctions.scala	deprecations	open	low	HSL _checkPercent deprecation warning missing: no deprecation warning for non-% saturation/lightness values	2026-04-11	manual
ISS-298	ssg-sass/src/main/scala/ssg/sass/functions/ColorFunctions.scala	deprecations	open	low	angleValue missing deprecation warning for non-angle compatible units	2026-04-11	manual
ISS-299	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	resolved	high	"calc-size() function not wired: SassCalculation.calcSize() exists (line 551-560) but EvaluateVisitor does not include 'calc-size' in the calculation function list (line 439) and has no dispatch case. Add 'calc-size' to case match and dispatch: case ""calc-size"" if converted.length == 2 => SassCalculation.calcSize(converted(0), Nullable(converted(1)))"	2026-04-12	manual
ISS-300	ssg-sass/src/main/scala/ssg/sass/value/SassCalculation.scala	evaluator	open	medium	"abs() missing deprecation warning: Dart calculation.dart:262-270 calls warnForDeprecation(Deprecation.absPercent, ...) when argument has unit '%'. Port (lines 275-284) has only a comment but no actual call. Add: if (number.hasUnit(""%"")) EvaluationContext.warnForDeprecation(Deprecation.AbsPercent, ""Passing percentage units to the global abs() function is deprecated..."")"	2026-04-12	manual
ISS-301	ssg-sass/src/main/scala/ssg/sass/value/SassCalculation.scala	serialization	open	low	"CalculationOperation.toString uses basic string interpolation instead of proper serialization: Dart calculation.dart:1011-1017 uses serializeValue(SassCalculation._("""",[this]),inspect:true) and substring. Port line 940-942 uses simple s""$left ${operator.operator} $right"". Update once serializer is fully ported."	2026-04-12	manual
ISS-302	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	resolved	high	calc-size() not wired in EvaluateVisitor: need to add calc-size to CSS function dispatch and call SassCalculation.calcSize()	2026-04-12	manual
ISS-303	ssg-sass/src/main/scala/ssg/sass/value/SassCalculation.scala	deprecations	open	medium	abs() missing deprecation warning for percentage units per Deprecation.AbsPercent	2026-04-12	manual
ISS-304	ssg-sass/src/main/scala/ssg/sass/ast/selector/PseudoSelector.scala	logic	resolved	major	unify() for host/host-context calls super.unify() instead of falling through to the main pseudo-element ordering logic. Original dart-sass pseudo.dart:164-200 does NOT call super when the validation passes — it falls through to the same loop that handles pseudo-element ordering. Port must remove super.unify() call and let both branches share the same loop logic.	2026-04-12	manual
ISS-305	ssg-sass/src/main/scala/ssg/sass/ast/selector/PseudoSelector.scala	logic	resolved	major	unify() line 133: 'if (isElement) Nullable.Null' inside for-loop does not return from the method. In original dart-sass pseudo.dart:188 'if (isElement) return null' returns immediately. Port must use boundary/break to return Nullable.Null when isElement is true inside the loop.	2026-04-12	manual
ISS-306	ssg-sass/src/main/scala/ssg/sass/ast/selector/PseudoSelector.scala	logic	open	minor	isSuperselector() adds extra case for same-named pseudos (lines 162-167) that isn't in original dart-sass pseudo.dart:203-222. This may be intentional optimization but should be verified against dart-sass behavior or documented as enhancement.	2026-04-12	manual
ISS-307	ssg-sass/src/main/scala/ssg/sass/ast/selector/PseudoSelector.scala	selectors	resolved	high	unify() host/host-context calls super.unify() instead of falling through to pseudo-element ordering loop	2026-04-12	manual
ISS-308	ssg-sass/src/main/scala/ssg/sass/ast/selector/PseudoSelector.scala	selectors	resolved	high	unify() control flow bug: if (isElement) Nullable.Null does not return, needs boundary/break	2026-04-12	manual
ISS-309	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	resolved	high	Missing _inParentheses/_inExpression flags and resetState() logic from dart-sass expression parser	2026-04-12	manual
ISS-310	ssg-sass/src/main/scala/ssg/sass/Deprecation.scala	deprecations	resolved	high	Deprecation.forVersion(Version) not ported: returns Set of deprecations active at a given version. Needs Version type with semver comparison.	2026-04-12	manual
ISS-311	ssg-sass/src/main/scala/ssg/sass/Logger.scala	deprecations	resolved	high	DeprecationProcessingLogger.validate() not ported: validates CLI flag combinations, warns about conflicts	2026-04-12	manual
ISS-312	ssg-md/src/main/scala/ssg/md/util/misc/ArrayUtils.scala	missing-file	open	high	[was ISS-001] File missing - migration DB says ported but file does not exist. Original ArrayUtils.java has: contained, append, firstOf, indexOf, lastOf, lastIndexOf, toArray.	2026-03-31	manual
ISS-313	ssg-sass/src/main/scala/ssg/sass/value/SassNumber.scala	units	resolved	high	[was ISS-002] Compound unit algebra gaps in SassNumber: dart-sass lib/src/value/number.dart + number/{complex,single_unit,unitless}.dart implements three specialized subclasses (UnitlessSassNumber, SingleUnitSassNumber, ComplexSassNumber) with full numerator/denominator normalization, cross-type coercion (length*time, freq/angle), and conversion-factor caching. ssg-sass uses a single flat SassNumber with best-effort unit handling. Needs: multi-unit product/quotient canonicalization, compatible-unit detection across complex numerators, and coerceValueToUnit fallback paths. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-314	ssg-sass/src/main/scala/ssg/sass/value/SassNumber.scala	units	open	medium	[was ISS-003] fuzzyEquals / fuzzyHashCode: dart-sass lib/src/util/number.dart defines an epsilon-aware comparison (fuzzyEquals, fuzzyLessThan, fuzzyRound, fuzzyAsInt, fuzzyCheckRange) used throughout number arithmetic and the extend matcher. ssg-sass appears to compare doubles directly in several paths, causing false inequality near 1e-11 rounding errors. Port the full fuzzy-number module.	2026-04-06	manual
ISS-315	ssg-sass/src/main/scala/ssg/sass/value/SassNumber.scala	units	open	medium	[was ISS-004] Number precision and SassScript serialization: dart-sass SassNumber.toString / util/number.dart uses an exactly-10-decimal-digit precision (_epsilon = 1e-11) and printNumber that trims trailing zeros, handles negative zero, and emits 'Infinity' as unquoted strings. ssg-sass likely diverges at extreme magnitudes and for -0.	2026-04-06	manual
ISS-316	ssg-sass/src/main/scala/ssg/sass/value/SassCalculation.scala	evaluator	resolved	high	[was ISS-005] Calculation simplification: dart-sass lib/src/value/calculation.dart implements round/mod/rem/abs/sign/sin/cos/tan/asin/acos/atan/atan2/sqrt/exp/pow/log/hypot/clamp as first-class calc-level operations that can round-trip CSS-math-3 expressions, collapse only when all operands are known numbers, and preserve special keywords (infinity, NaN, pi, e). ssg-sass SassCalculation only covers calc/min/max/clamp; the other CSS Math functions fall through to string-based paths. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-317	ssg-sass/src/main/scala/ssg/sass/value/SassCalculation.scala	evaluator	resolved	high	[was ISS-006] Calculation operator simplification: dart-sass lib/src/value/calculation.dart operate()/simplify() collapses a+b, a-b, a*b, a/b under unit compatibility, folds parenthesized subexpressions, and detects definitely-invalid-CSS (units + unitless mix, divide-by-zero) with precise SassScriptException. ssg-sass simplification is shallow and does not recurse into nested CalculationOperation trees. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-318	ssg-sass/src/main/scala/ssg/sass/value/SassColor.scala	colors	resolved	critical	[was ISS-007] Color-space conversions missing primaries round-trip: dart-sass lib/src/value/color/conversions.dart + space/*.dart implements full CIE lab<->xyz<->lms<->oklab<->oklch<->prophoto<->a98-rgb<->display-p3<->rec2020 matrices with D50/D65 adaptation (Bradford) and per-channel Bradford matrices. ssg-sass covers sRGB / HSL / lab / oklab / oklch with simplified matrices; non-sRGB predefined spaces may round-trip lossy. Verify matrices against dart-sass conversions.dart constants.	2026-04-11	manual
ISS-319	ssg-sass/src/main/scala/ssg/sass/value/SassColor.scala	colors	resolved	high	[was ISS-008] Gamut mapping (color.to-gamut): dart-sass lib/src/value/color/gamut_map_method/{clip,local_minde}.dart implements the CSS Color 4 gamut-mapping algorithm (MINDE-based LCH chroma reduction) and clip fallback. ssg-sass does not implement gamut mapping; out-of-gamut oklch/lab colors are emitted unclamped. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-11	manual
ISS-320	ssg-sass/src/main/scala/ssg/sass/value/SassColor.scala	colors	resolved	high	[was ISS-009] Powerless / missing channels: dart-sass lib/src/value/color.dart tracks per-channel 'missing' state (none keyword) and per-space 'powerless' channels (e.g. hue is powerless when saturation=0), propagating correctly through mix() and toSpace(). ssg-sass has partial none support; powerless analysis during interpolation is incomplete. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-11	manual
ISS-321	ssg-sass/src/main/scala/ssg/sass/value/SassColor.scala	colors	resolved	medium	[was ISS-010] Color interpolation methods: dart-sass lib/src/value/color/interpolation_method.dart implements hue interpolation hints (shorter, longer, increasing, decreasing, specified) per CSS Color 4. ssg-sass color.mix honors space but likely not the hue-interpolation hint grammar.	2026-04-11	manual
ISS-322	ssg-sass/src/main/scala/ssg/sass/fn/ColorFunctions.scala	functions	resolved	high	[was ISS-011] sass:color module-4 API: dart-sass lib/src/functions/color.dart exposes color.channel, color.space, color.is-in-gamut, color.is-legacy, color.is-powerless, color.is-missing, color.to-space, color.to-gamut, color.same, color.adjust/change/scale with , -interpolation. ssg-sass implements legacy rgb/hsl/adjust/scale/change and mix but is missing the Color-4 introspection and to-gamut/to-space entry points. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-11	manual
ISS-323	ssg-sass/src/main/scala/ssg/sass/fn/ColorFunctions.scala	functions	open	medium	[was ISS-012] Global color functions deprecation warnings: dart-sass lib/src/functions/color.dart wraps every global (red, green, blue, lighten, darken, mix, saturate, desaturate, adjust-hue, transparentize, opacify, fade-in, fade-out, ...) with withDeprecationWarning('color') or globalBuiltin deprecation. ssg-sass does not emit these deprecation warnings.	2026-04-06	manual
ISS-324	ssg-sass/src/main/scala/ssg/sass/fn/MathFunctions.scala	functions	open	medium	[was ISS-013] sass:math gaps: dart-sass lib/src/functions/math.dart implements div/percentage/clamp/hypot with full unit checks, math.exp, math.log with base, math.pow with fractional exponents, math.cbrt, math.div with compound units, math.ceil/floor/round with precision, math.sin/cos/tan/asin/acos/atan/atan2 with angle unit coercion. ssg-sass covers the common subset but is missing edge-case unit validation and atan2.	2026-04-06	manual
ISS-325	ssg-sass/src/main/scala/ssg/sass/fn/MetaFunctions.scala	functions	open	high	[was ISS-014] sass:meta gaps: dart-sass lib/src/functions/meta.dart provides meta.load-css with dynamic URL +  configuration that executes a new module at call-site, meta.accepts-content, meta.content-exists (requires mixin call stack), meta.calc-name, meta.calc-args, meta.get-function with $module, meta.apply. ssg-sass meta.load-css only handles literal strings and content-exists is a placeholder (tracked in SHORTCUTS). REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-10	manual
ISS-326	ssg-sass/src/main/scala/ssg/sass/fn/SelectorFunctions.scala	functions	open	medium	[was ISS-015] sass:selector edge cases: dart-sass lib/src/functions/selector.dart uses the full SelectorList parser including bogus-combinator detection, placeholder extension, and returns unified selectors with real specificity metadata. ssg-sass selector functions work for common shapes; verify against sass-spec selector test cases for is-superselector and extend.	2026-04-06	manual
ISS-327	ssg-sass/src/main/scala/ssg/sass/fn/StringFunctions.scala	functions	open	low	[was ISS-016] sass:string edge cases: dart-sass lib/src/functions/string.dart string.slice uses 1-based indices with negative support and Unicode code-point boundaries; string.length returns code-point count not UTF-16 units. Verify ssg-sass string functions handle surrogate pairs correctly on JVM/JS/Native.	2026-04-06	manual
ISS-328	ssg-sass/src/main/scala/ssg/sass/fn/ListFunctions.scala	functions	open	low	[was ISS-017] sass:list list.slash and list.separator: dart-sass lib/src/functions/list.dart supports slash-separated lists as a distinct ListSeparator.slash; list.join with $separator auto/comma/space/slash, list.is-bracketed. Verify ssg-sass handles slash separators through all list operations.	2026-04-06	manual
ISS-329	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	high	[was ISS-018] Expression lexer text-based (already noted in SHORTCUTS): dart-sass lib/src/parse/stylesheet.dart _expression / _singleExpression is a proper token-aware descent that tracks whitespace-sensitive operator disambiguation, unary +/-, binary op precedence, parenthesized subexpressions, map literals, slash-separated lists, interpolation. ssg-sass uses a text-collector fallback that rarely mis-splits on unusual shapes.	2026-04-06	manual
ISS-330	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	high	[was ISS-019] Plain-CSS parser (CssParser): dart-sass lib/src/parse/css.dart is a distinct parser subclass that rejects Sass-only syntax (variables, @mixin, @include, nesting, interpolation in selectors, #{}). ssg-sass CssParser is a skeleton — plain CSS is parsed through ScssParser, so ssg-sass would silently accept Sass-only syntax in .css input. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-10	manual
ISS-331	ssg-sass/src/main/scala/ssg/sass/parse/SassParser.scala	parser	open	medium	[was ISS-020] Indented (sass) parser override hooks: SHORTCUTS notes SassParser throws UnsupportedOperationException on styleRuleSelector/expectStatementSeparator/atEndOfStatement/lookingAtChildren/scanElse/children/statements. Multi-line selector continuations and indent-sensitive edge cases are unsupported. dart-sass lib/src/parse/sass.dart is a full subclass override.	2026-04-06	manual
ISS-332	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	medium	[was ISS-021] Media query level 4: dart-sass lib/src/parse/media_query.dart parses modern range syntax (screen and (400px <= width < 1000px)), 'only'/'not'/'and'/'or' with correct precedence, media-type-less queries. ssg-sass MediaQueryParser likely covers the old syntax only.	2026-04-06	manual
ISS-333	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	medium	[was ISS-022] @supports modern selector() and font-format()/font-tech(): dart-sass supports the 2022 CR additions (selector(...), font-format(opentype), font-tech(color-COLRv1)). ssg-sass covers selector() per SHORTCUTS; font-format/font-tech untracked.	2026-04-06	manual
ISS-334	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	medium	[was ISS-023] Nested variable declaration / !default with maps: dart-sass lib/src/parse/stylesheet.dart variableDeclaration handles declaration inside declaration block, namespace-qualified variable writes (module.$var: value), and map-literal as default value. Verify ssg-sass handles all three.	2026-04-06	manual
ISS-335	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	medium	[was ISS-024] @else after expression newline: dart-sass stylesheet.dart _scanElse tolerates loud comments between @if block and @else. Text-based fallback may break on comment-separated else clauses.	2026-04-06	manual
ISS-336	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-025] @charset handling: dart-sass consumes @charset and emits a UTF-8 BOM in compressed mode when non-ASCII is present. Verify ssg-sass serializer writes the BOM and suppresses @charset in output.	2026-04-06	manual
ISS-337	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	resolved	high	[was ISS-026] Nested declarations / mixed-decls: dart-sass lib/src/visitor/evaluate.dart enforces the mixed-decls deprecation (declarations cannot appear after nested rules in the same parent) and the ordering rules for interleaved declarations. ssg-sass may permit any interleaving without warning. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-338	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	resolved	high	[was ISS-027] @at-root queries (#{...}, (with: media), (without: all)): dart-sass evaluate.dart visitAtRootRule respects 'with'/'without' lists including pseudo-at-rules 'rule' and 'all', bubbling the selector/media tree up or down accordingly. ssg-sass handles basic @at-root; verify (with/without) query parser handles the full token set. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-339	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	resolved	high	[was ISS-028] Unitless-to-unit arithmetic division deprecation: dart-sass evaluate.dart _addExceptionSpan and slashDiv deprecation track every '/' that is used for division in a context that is ambiguous with plain-CSS slash (font: 10px/12px ...), emitting the 'slash-div' deprecation with code fixups. ssg-sass does not emit slash-div warnings. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-340	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	medium	[was ISS-029] Strict unary operator deprecation: dart-sass evaluate.dart detects ambiguous +/- where whitespace asymmetry suggests the user meant list-separator vs binary op and emits 'strict-unary' deprecation. Not implemented in ssg-sass.	2026-04-06	manual
ISS-341	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	medium	[was ISS-030] Function units deprecation: dart-sass evaluate.dart emits 'function-units' when built-in functions receive invalid-unit arguments (e.g. math.sin(2px)). ssg-sass likely errors or silently succeeds without the deprecation framing.	2026-04-06	manual
ISS-342	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	medium	[was ISS-031] Global-builtin deprecation: dart-sass evaluate.dart wraps global red/blue/lighten/etc. with 'global-builtin' deprecation pointing users at sass:color. Not surfaced in ssg-sass.	2026-04-06	manual
ISS-343	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	medium	[was ISS-032] @import deprecation: dart-sass evaluate.dart emits the 'import' deprecation for every @import of a Sass file (the whole @import feature is deprecated in favor of @use/@forward). Not emitted by ssg-sass.	2026-04-06	manual
ISS-344	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	resolved	high	[was ISS-033] Module configuration with private variables: dart-sass evaluate.dart rejects configuring a private ($_foo) variable in @use/@forward 'with' and emits 'with-private'. Verify ssg-sass behavior. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-345	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	high	[was ISS-034] Nested @use / dynamic module chains: dart-sass evaluate.dart registers each used module with its source-span and evaluates transitive @forward chains with shadow views (module/shadowed_view.dart, module/forwarded_view.dart). ssg-sass module tree works for common cases; verify deep forward chains and the 'as *' re-export semantics. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-10	manual
ISS-346	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	medium	[was ISS-035] Parent selector in content blocks: dart-sass evaluate.dart visitIncludeRule captures the ambient & when passing ContentBlock so '&' inside the block refers to the caller's selector, not the mixin's. Verify ssg-sass captures ambient selector correctly across @content boundaries.	2026-04-06	manual
ISS-347	ssg-sass/src/main/scala/ssg/sass/extend/ExtensionStore.scala	extend	resolved	high	[was ISS-036] Extend second-law merge matrix: SHORTCUTS notes the 'second law of extend' _mergeTrailingCombinators matrix in dart-sass extend/functions.dart is skipped. This affects compound extends where the targets share trailing sibling/adjacent-sibling combinators (+, ~, >): ssg-sass falls back to plain concatenation, producing slightly different but valid selectors. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-11	manual
ISS-348	ssg-sass/src/main/scala/ssg/sass/extend/ExtensionStore.scala	extend	resolved	high	[was ISS-037] Extend weave sibling-combinator interleaving: SHORTCUTS notes mid-complex sibling combinator interleavings fall back to plain concatenation. dart-sass extend/functions.dart weave handles all combinator pairs through a case table; port the missing combinations. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-11	manual
ISS-349	ssg-sass/src/main/scala/ssg/sass/extend/ExtensionStore.scala	extend	open	medium	[was ISS-038] Merged extensions: dart-sass extend/merged_extension.dart tracks the lattice of extensions that stack via @extend chains so their sources can be reported in error/warn messages. ssg-sass does not track a merged-extension lattice, which limits error provenance.	2026-04-06	manual
ISS-350	ssg-sass/src/main/scala/ssg/sass/extend/ExtensionStore.scala	extend	open	medium	[was ISS-039] Bogus combinator deprecation: dart-sass extend/extension_store.dart emits 'bogus-combinators' deprecation when a selector has leading/trailing/repeated combinators (like '+ foo', 'foo >') during @extend resolution. ssg-sass does not warn.	2026-04-06	manual
ISS-351	ssg-sass/src/main/scala/ssg/sass/selector/PseudoSelector.scala	selectors	resolved	high	[was ISS-040] PseudoSelector specializations: dart-sass ast/selector/pseudo.dart encodes per-pseudo-name logic for :is, :where, :not, :matches, :has, :host, :host-context, :slotted with custom unify/extend/specificity rules (e.g. :where has 0 specificity, :is takes max of inner). ssg-sass likely treats all selector-argument pseudos uniformly. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-352	ssg-sass/src/main/scala/ssg/sass/selector/SelectorList.scala	selectors	open	medium	[was ISS-041] Selector specificity computation: dart-sass ast/selector/*.dart computes specificity as a (a,b,c) triple per CSS Selectors 4 with :is/:where/:not handling, then exposes minSpecificity/maxSpecificity for extend-time checks. Verify ssg-sass specificity matches.	2026-04-06	manual
ISS-353	ssg-sass/src/main/scala/ssg/sass/selector/SelectorList.scala	selectors	open	medium	[was ISS-042] Complex-component leading combinators: dart-sass ast/selector/complex_component.dart tracks prefix combinators on each component (for nesting). ssg-sass may flatten combinators into textual joins, losing fidelity for '& + .b' inside nested rules.	2026-04-06	manual
ISS-354	ssg-sass/src/main/scala/ssg/sass/selector/AttributeSelector.scala	selectors	open	low	[was ISS-043] Attribute selector namespace + modifiers: dart-sass ast/selector/attribute.dart supports namespaced attributes (|attr, ns|attr, *|attr) and the case-sensitivity modifier (i, s). Verify ssg-sass parses all three.	2026-04-06	manual
ISS-355	ssg-sass/src/main/scala/ssg/sass/visitor/SerializeVisitor.scala	serializer	open	high	[was ISS-044] Serializer source-map per-token mappings: SHORTCUTS notes ssg-sass emits one mapping per style rule and declaration. dart-sass visitor/serialize.dart emits per-token mappings (property name, colon, each space-separated value, semicolon) via source_map_buffer.dart and util/source_map_buffer.dart. Port per-token granularity and sourcesContent.	2026-04-06	manual
ISS-356	ssg-sass/src/main/scala/ssg/sass/visitor/SerializeVisitor.scala	serializer	open	medium	[was ISS-045] Compressed mode edge cases: dart-sass serialize.dart _writeOptionalSpace / _writeLineFeed omit whitespace aggressively (no space after ':', strip trailing ';', inline @media/@supports contents). Verify ssg-sass compressed output matches byte-for-byte on sass-spec compressed suite.	2026-04-06	manual
ISS-357	ssg-sass/src/main/scala/ssg/sass/visitor/SerializeVisitor.scala	serializer	open	medium	[was ISS-046] Quoted-string serialization: dart-sass serialize.dart _visitQuotedString uses double quotes by default, switches to single if the string contains a double, and escapes non-printable / surrogates per CSS. Verify ssg-sass escape-rule matches (\0-\1f, quote flipping, hex-escape termination).	2026-04-06	manual
ISS-358	ssg-sass/src/main/scala/ssg/sass/visitor/SerializeVisitor.scala	serializer	open	medium	[was ISS-047] URL serialization: dart-sass serialize.dart url() contents are written without further escaping when already quoted; unquoted url(data:...) preserved verbatim. Verify ssg-sass does not double-escape url() payloads.	2026-04-06	manual
ISS-359	ssg-sass/src/main/scala/ssg/sass/visitor/SerializeVisitor.scala	serializer	open	medium	[was ISS-048] Custom property value preservation: dart-sass serialize.dart visitDeclaration special-cases custom properties (--foo: bar): emits the raw declaration value verbatim, preserving newlines and comments inside the value, only evaluating #{} interpolation. Verify ssg-sass matches including multi-line custom properties.	2026-04-06	manual
ISS-360	ssg-sass/src/main/scala/ssg/sass/visitor/SerializeVisitor.scala	serializer	open	low	[was ISS-049] Loud comment interpolation and placement: dart-sass serialize.dart preserves /* loud */ comments at their source location and evaluates #{} in them. Verify ssg-sass places loud comments identically between nested rules.	2026-04-06	manual
ISS-361	ssg-sass/src/main/scala/ssg/sass/visitor/SerializeVisitor.scala	serializer	open	low	[was ISS-050] Unicode range serialization: dart-sass serialize.dart emits U+0-10FFFF forms and collapses ranges. Unicode-range values are a minor but visible divergence on font suites.	2026-04-06	manual
ISS-362	ssg-sass/src/main/scala/ssg/sass/importer/FilesystemImporter.scala	imports	open	medium	[was ISS-051] Importer canonicalize-context: dart-sass lib/src/importer/canonicalize_context.dart exposes containingUrl and canonical-url chain to custom importers, required by the modern JS importer API. ssg-sass importers do not expose this context, limiting importer authoring fidelity.	2026-04-06	manual
ISS-363	ssg-sass/src/main/scala/ssg/sass/importer/FilesystemImporter.scala	imports	open	medium	[was ISS-052] Load-path precedence: dart-sass lib/src/importer/filesystem.dart walks loadPaths in order, resolving partials (_foo.scss), extension variants (.scss -> .sass -> .css), and _index variants at each level. Verify ssg-sass FilesystemImporter enforces the exact resolution order and ambiguity errors (two matches in same dir).	2026-04-06	manual
ISS-364	ssg-sass/src/main/scala/ssg/sass/importer/FilesystemImporter.scala	imports	open	low	[was ISS-053] fs-importer-cwd deprecation: dart-sass emits the 'fs-importer-cwd' deprecation when the filesystem importer resolves a file relative to cwd rather than the entry-point's containing directory. Not implemented.	2026-04-06	manual
ISS-365	ssg-sass/src/main/scala/ssg/sass/importer/NodePackageImporter.scala	imports	open	medium	[was ISS-054] NodePackageImporter exports field: dart-sass lib/src/importer/node_package.dart resolves package subpath exports per the Node resolution spec, including conditional exports (sass, style, default), nested subpath patterns, and import-maps. ssg-sass covers the main/style/sass top-level fields; conditional/subpath exports need verification.	2026-04-06	manual
ISS-366	ssg-sass/src/main/scala/ssg/sass/importer/ImportCache.scala	imports	open	medium	[was ISS-055] Import cycle error span: dart-sass lib/src/import_cache.dart throws SassException with the full cycle chain. Verify ssg-sass cycle error lists the offending chain rather than only the two cycle-endpoints.	2026-04-06	manual
ISS-367	ssg-sass/src/main/scala/ssg/sass/importer/Importer.scala	imports	open	low	[was ISS-056] relative-canonical deprecation: dart-sass emits 'relative-canonical' deprecation when an importer returns a relative URL from canonicalize. ssg-sass does not track or warn.	2026-04-06	manual
ISS-368	ssg-sass/src/main/scala/ssg/sass/Deprecation.scala	deprecations	resolved	high	[was ISS-057] Deprecation framework: dart-sass lib/src/deprecation.dart defines an enum of 30+ deprecations (call-string, elseif, moz-document, relative-canonical, new-global, color-module-compat, slash-div, bogus-combinators, strict-unary, function-units, duplicate-var-flags, null-alpha, abs-percent, fs-importer-cwd, css-function-mixin, mixed-decls, feature-exists, color-4-api, color-functions, legacy-js-api, import, global-builtin, type-function, compile-string-relative-url, misplaced-rest, with-private, if-function, function-name) with deprecatedIn/obsoleteIn version ranges and DeprecationProcessingLogger (lib/src/logger/deprecation_processing.dart) that enforces --silence-deprecation / --fatal-deprecation / --future-deprecation flags. ssg-sass has no deprecation framework at all — none of these warnings are emitted. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-369	ssg-sass/src/main/scala/ssg/sass/Logger.scala	deprecations	open	medium	[was ISS-058] Logger chain (default/stderr/tracking/deprecation_processing/js_to_dart): dart-sass lib/src/logger/*.dart defines a composable Logger interface with warn/debug hooks, source-span formatting, and ANSI colorization. ssg-sass collects warnings on CompileResult but does not offer pluggable loggers. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-10	manual
